time,close,change
2021-11-01 04:05:00,62.72,
2021-11-01 04:10:00,62.59,-0.002072704081632626
2021-11-01 04:30:00,62.49,-0.0015976993129893646
2021-11-01 05:00:00,62.42,-0.0011201792286765766
2021-11-01 07:15:00,62.32,-0.001602050624799789
2021-11-01 07:30:00,62.43,0.001765083440308013
2021-11-01 07:40:00,62.19,-0.003844305622296984
2021-11-01 07:55:00,62.25,0.0009647853352630076
2021-11-01 08:20:00,62.24,-0.00016064257028114426
2021-11-01 08:45:00,62.04,-0.0032133676092545027
2021-11-01 08:50:00,62.1,0.0009671179883945502
2021-11-01 08:55:00,62.08,-0.00032206119162647706
2021-11-01 09:00:00,62.14,0.0009664948453609323
2021-11-01 09:05:00,62.15,0.00016092693916958112
2021-11-01 09:30:00,62.16,0.0001609010458567539
2021-11-01 09:35:00,62.35,0.003056628056628208
2021-11-01 09:40:00,62.36,0.00016038492381720282
2021-11-01 09:45:00,62.36,0.0
2021-11-01 09:50:00,62.23,-0.0020846696600385073
2021-11-01 09:55:00,62.3,0.0011248593925758943
2021-11-01 10:00:00,62.405,0.0016853932584270925
2021-11-01 10:05:00,62.36,-0.0007210960660203325
2021-11-01 10:10:00,62.4,0.0006414368184732844
2021-11-01 10:15:00,62.37,-0.00048076923076922906
2021-11-01 10:20:00,62.34,-0.00048100048100041537
2021-11-01 10:25:00,62.29,-0.0008020532563363103
2021-11-01 10:30:00,62.29,0.0
2021-11-01 10:35:00,62.325,0.0005618879434901025
2021-11-01 10:40:00,62.34,0.00024067388688320257
2021-11-01 10:45:00,62.36,0.0003208213025345241
2021-11-01 10:50:00,62.3594,-9.621552277128131e-06
2021-11-01 10:55:00,62.34,-0.00031109985022304
2021-11-01 11:00:00,62.395,0.0008822585819698858
2021-11-01 11:05:00,62.54,0.002323904158987089
2021-11-01 11:10:00,62.49,-0.0007994883274703435
2021-11-01 11:15:00,62.51,0.0003200512081933393
2021-11-01 11:20:00,62.58,0.0011198208286673506
2021-11-01 11:25:00,62.67,0.0014381591562799834
2021-11-01 11:30:00,62.7,0.00047869794159893786
2021-11-01 11:35:00,62.75,0.0007974481658692412
2021-11-01 11:40:00,62.66,-0.0014342629482072544
2021-11-01 11:45:00,62.635,-0.0003989786147462482
2021-11-01 11:50:00,62.62,-0.00023948271733054138
2021-11-01 11:55:00,62.61,-0.00015969338869370464
2021-11-01 12:00:00,62.655,0.0007187350263535563
2021-11-01 12:05:00,62.6,-0.0008778229989625519
2021-11-01 12:10:00,62.53,-0.0011182108626197618
2021-11-01 12:15:00,62.58,0.0007996161842316329
2021-11-01 12:20:00,62.495,-0.0013582614253755398
2021-11-01 12:25:00,62.54,0.0007200576046084706
2021-11-01 12:30:00,62.545,7.994883274697884e-05
2021-11-01 12:35:00,62.47,-0.0011991366216325128
2021-11-01 12:40:00,62.435,-0.0005602689290858942
2021-11-01 12:45:00,62.445,0.00016016657323603134
2021-11-01 12:50:00,62.44,-8.00704620066428e-05
2021-11-01 12:55:00,62.42,-0.00032030749519529333
2021-11-01 13:00:00,62.41,-0.0001602050624800455
2021-11-01 13:05:00,62.43,0.00032046146450892543
2021-11-01 13:10:00,62.445,0.0002402691013936309
2021-11-01 13:15:00,62.46,0.0002402113860198174
2021-11-01 13:20:00,62.44,-0.00032020493115603177
2021-11-01 13:25:00,62.36,-0.0012812299807815064
2021-11-01 13:30:00,62.33,-0.0004810776138550743
2021-11-01 13:35:00,62.345,0.00024065458045896548
2021-11-01 13:40:00,62.325,-0.00032079557302100437
2021-11-01 13:45:00,62.335,0.00016044925792213505
2021-11-01 13:50:00,62.275,-0.00096254110852656
2021-11-01 13:55:00,62.24,-0.000562023283821711
2021-11-01 14:00:00,62.25,0.00016066838046269183
2021-11-01 14:05:00,62.26,0.00016064257028114426
2021-11-01 14:10:00,62.27,0.00016061676839074224
2021-11-01 14:15:00,62.29,0.0003211819495743118
