,timestamp,day_of_week,adjusted_close,change
69,2021-04-14 00:00:00+00:00,Wednesday,160.03,0.06893327099058166
70,2021-04-15 00:00:00+00:00,Thursday,159.87,-0.0009998125351496912
71,2021-04-16 00:00:00+00:00,Friday,170.81,0.0684305998623882
72,2021-04-19 00:00:00+00:00,Monday,161.91,-0.05210467771207783
73,2021-04-20 00:00:00+00:00,Tuesday,156.78,-0.03168426903835464
74,2021-04-21 00:00:00+00:00,Wednesday,169.5,0.0811327975507079
75,2021-04-22 00:00:00+00:00,Thursday,168.1,-0.008259587020648995
76,2021-04-23 00:00:00+00:00,Friday,173.63,0.0328970850684116
77,2021-04-26 00:00:00+00:00,Monday,177.61,0.022922306053101638
78,2021-04-27 00:00:00+00:00,Tuesday,183.41,0.03265581892911418
79,2021-04-28 00:00:00+00:00,Wednesday,178.68,-0.025789215419006584
80,2021-04-29 00:00:00+00:00,Thursday,175.67,-0.01684575777927033
81,2021-04-30 00:00:00+00:00,Friday,178.82,0.017931348551260884
82,2021-05-03 00:00:00+00:00,Monday,186.02,0.04026395257801152
83,2021-05-04 00:00:00+00:00,Tuesday,173.59,-0.06682077196000435
84,2021-05-05 00:00:00+00:00,Wednesday,162.84,-0.06192753038769516
85,2021-05-06 00:00:00+00:00,Thursday,160.5,-0.014369933677229163
86,2021-05-07 00:00:00+00:00,Friday,163.15,0.0165109034267914
87,2021-05-10 00:00:00+00:00,Monday,158.55,-0.028194912657063975
88,2021-05-11 00:00:00+00:00,Tuesday,158.99,0.002775149795017251
89,2021-05-12 00:00:00+00:00,Wednesday,152.68,-0.03968803069375437
90,2021-05-13 00:00:00+00:00,Thursday,149.87,-0.018404506156667555
91,2021-05-14 00:00:00+00:00,Friday,161.38,0.07679989324080871
92,2021-05-17 00:00:00+00:00,Monday,160.43,-0.005886726979799195
93,2021-05-18 00:00:00+00:00,Tuesday,159.53,-0.005609923331047817
94,2021-05-19 00:00:00+00:00,Wednesday,157.99,-0.009653356735410235
95,2021-05-20 00:00:00+00:00,Thursday,165.97,0.050509525919361975
96,2021-05-21 00:00:00+00:00,Friday,161.45,-0.02723383744050134
97,2021-05-24 00:00:00+00:00,Monday,164.17,0.016847321152059447
98,2021-05-25 00:00:00+00:00,Tuesday,169.26,0.03100444661022106
99,2021-05-26 00:00:00+00:00,Wednesday,175.59,0.037398085785182555
100,2021-05-27 00:00:00+00:00,Thursday,179.54,0.02249558630901527
101,2021-05-28 00:00:00+00:00,Friday,185.01,0.0304667483569121
102,2021-06-01 00:00:00+00:00,Tuesday,184.66,-0.0018917896329927464
103,2021-06-02 00:00:00+00:00,Wednesday,191.6,0.03758258420881622
104,2021-06-03 00:00:00+00:00,Thursday,195.22,0.018893528183716146
105,2021-06-04 00:00:00+00:00,Friday,206.07,0.05557832189324863
106,2021-06-07 00:00:00+00:00,Monday,219.57,0.06551171931867805
107,2021-06-08 00:00:00+00:00,Tuesday,213.0,-0.029922120508266148
108,2021-06-09 00:00:00+00:00,Wednesday,217.44,0.02084507042253514
109,2021-06-10 00:00:00+00:00,Thursday,217.0,-0.0020235467255335093
110,2021-06-11 00:00:00+00:00,Friday,218.85,0.008525345622119707
111,2021-06-14 00:00:00+00:00,Monday,207.41,-0.0522732465158785
112,2021-06-15 00:00:00+00:00,Tuesday,201.59,-0.02806036353117014
113,2021-06-16 00:00:00+00:00,Wednesday,197.84,-0.018602113200059556
114,2021-06-17 00:00:00+00:00,Thursday,202.47,0.023402749696724623
115,2021-06-18 00:00:00+00:00,Friday,199.19,-0.01619993085395366
116,2021-06-21 00:00:00+00:00,Monday,208.24,0.04543400773131179
117,2021-06-22 00:00:00+00:00,Tuesday,221.36,0.0630042258932002
118,2021-06-23 00:00:00+00:00,Wednesday,212.04,-0.04210336104083856
119,2021-06-24 00:00:00+00:00,Thursday,220.14,0.03820033955857394
120,2021-06-25 00:00:00+00:00,Friday,219.94,-0.0009085127646042412
121,2021-06-28 00:00:00+00:00,Monday,222.94,0.01364008365917968
122,2021-06-29 00:00:00+00:00,Tuesday,234.46,0.05167309590024227
123,2021-06-30 00:00:00+00:00,Wednesday,234.98,0.0022178623219311078
124,2021-07-01 00:00:00+00:00,Thursday,235.11,0.0005532385734956513
125,2021-07-02 00:00:00+00:00,Friday,234.3,-0.0034451958657649717
126,2021-07-06 00:00:00+00:00,Tuesday,233.34,-0.0040973111395646855
127,2021-07-07 00:00:00+00:00,Wednesday,221.9,-0.04902717065226703
128,2021-07-08 00:00:00+00:00,Thursday,232.79,0.0490761604326273
129,2021-07-09 00:00:00+00:00,Friday,232.81,8.591434339977333e-05
130,2021-07-12 00:00:00+00:00,Monday,239.34,0.02804862334092184
131,2021-07-13 00:00:00+00:00,Tuesday,235.15,-0.017506476142725824
132,2021-07-14 00:00:00+00:00,Wednesday,246.66,0.04894748033170315
133,2021-07-15 00:00:00+00:00,Thursday,259.675,0.052764939592962135
134,2021-07-16 00:00:00+00:00,Friday,286.43,0.10303263695003362
135,2021-07-19 00:00:00+00:00,Monday,313.59,0.09482246971336794
136,2021-07-20 00:00:00+00:00,Tuesday,307.33,-0.019962371249083177
137,2021-07-21 00:00:00+00:00,Wednesday,321.11,0.04483779650538522
138,2021-07-22 00:00:00+00:00,Thursday,323.48,0.007380648375945986
139,2021-07-23 00:00:00+00:00,Friday,348.83,0.07836651415852591
140,2021-07-26 00:00:00+00:00,Monday,335.87,-0.03715276782386834
141,2021-07-27 00:00:00+00:00,Tuesday,328.5,-0.02194301366600171
142,2021-07-28 00:00:00+00:00,Wednesday,349.32,0.06337899543379
143,2021-07-29 00:00:00+00:00,Thursday,345.64,-0.010534753234856309
144,2021-07-30 00:00:00+00:00,Friday,353.6,0.023029741928017655
145,2021-08-02 00:00:00+00:00,Monday,346.61,-0.019768099547511353
146,2021-08-03 00:00:00+00:00,Tuesday,386.51,0.115114970716367
147,2021-08-04 00:00:00+00:00,Wednesday,419.05,0.08418928358904054
148,2021-08-05 00:00:00+00:00,Thursday,416.26,-0.006657916716382384
149,2021-08-06 00:00:00+00:00,Friday,413.72,-0.0061019555085762844
150,2021-08-09 00:00:00+00:00,Monday,484.47,0.17100937832350382
151,2021-08-10 00:00:00+00:00,Tuesday,456.76,-0.05719652403657616
152,2021-08-11 00:00:00+00:00,Wednesday,385.33,-0.1563840966809703
153,2021-08-12 00:00:00+00:00,Thursday,391.42,0.015804634988191957
154,2021-08-13 00:00:00+00:00,Friday,389.78,-0.004189872770936742
155,2021-08-16 00:00:00+00:00,Monday,373.86,-0.04084355277335927
156,2021-08-17 00:00:00+00:00,Tuesday,401.86,0.07489434547691642
157,2021-08-18 00:00:00+00:00,Wednesday,398.8,-0.007614592146518717
158,2021-08-19 00:00:00+00:00,Thursday,375.53,-0.05835005015045147
159,2021-08-20 00:00:00+00:00,Friday,382.98,0.019838628072324616
160,2021-08-23 00:00:00+00:00,Monday,411.89,0.0754869705989869
161,2021-08-24 00:00:00+00:00,Tuesday,394.94,-0.041151763820437504
162,2021-08-25 00:00:00+00:00,Wednesday,397.87,0.007418848432673375
163,2021-08-26 00:00:00+00:00,Thursday,400.3,0.0061075225576192604
164,2021-08-27 00:00:00+00:00,Friday,382.22,-0.045166125405945445
165,2021-08-30 00:00:00+00:00,Monday,370.69,-0.030165873057401593
166,2021-08-31 00:00:00+00:00,Tuesday,376.69,0.016186031454854533
167,2021-09-01 00:00:00+00:00,Wednesday,389.94,0.03517481217977658
168,2021-09-02 00:00:00+00:00,Thursday,397.66,0.019797917628353146
169,2021-09-03 00:00:00+00:00,Friday,416.7,0.04788009857667341
170,2021-09-07 00:00:00+00:00,Tuesday,436.39,0.04725221982241412
171,2021-09-08 00:00:00+00:00,Wednesday,422.9,-0.030912715690093795
172,2021-09-09 00:00:00+00:00,Thursday,455.92,0.0780799243319934
173,2021-09-10 00:00:00+00:00,Friday,449.38,-0.014344621863484841
174,2021-09-13 00:00:00+00:00,Monday,419.72,-0.06600204726512071
175,2021-09-14 00:00:00+00:00,Tuesday,427.71,0.01903650052415884
176,2021-09-15 00:00:00+00:00,Wednesday,434.46,0.015781721259731984
177,2021-09-16 00:00:00+00:00,Thursday,440.65,0.014247571698200012
178,2021-09-17 00:00:00+00:00,Friday,430.05,-0.024055372744808734
179,2021-09-20 00:00:00+00:00,Monday,423.33,-0.015626089989536185
180,2021-09-21 00:00:00+00:00,Tuesday,434.04,0.02529941180639228
181,2021-09-22 00:00:00+00:00,Wednesday,440.72,0.015390286609529014
182,2021-09-23 00:00:00+00:00,Thursday,454.6,0.0314939190415684
183,2021-09-24 00:00:00+00:00,Friday,430.14,-0.05380554333479992
184,2021-09-27 00:00:00+00:00,Monday,408.84,-0.0495187613335194
185,2021-09-28 00:00:00+00:00,Tuesday,384.21,-0.06024361608453188
186,2021-09-29 00:00:00+00:00,Wednesday,378.9,-0.013820566877488893
187,2021-09-30 00:00:00+00:00,Thursday,384.86,0.015729743995777312
188,2021-10-01 00:00:00+00:00,Friday,341.09,-0.11372966793119588
189,2021-10-04 00:00:00+00:00,Monday,325.84,-0.044709607434987864
190,2021-10-05 00:00:00+00:00,Tuesday,332.11,0.019242573041983846
191,2021-10-06 00:00:00+00:00,Wednesday,302.42,-0.0893980909939478
192,2021-10-07 00:00:00+00:00,Thursday,309.36,0.022948217710468954
193,2021-10-08 00:00:00+00:00,Friday,304.91,-0.014384535815877952
194,2021-10-11 00:00:00+00:00,Monday,305.1,0.0006231346954839179
195,2021-10-12 00:00:00+00:00,Tuesday,311.13,0.01976401179941001
196,2021-10-13 00:00:00+00:00,Wednesday,321.5,0.03333011924276019
197,2021-10-14 00:00:00+00:00,Thursday,331.88,0.03228615863141515
198,2021-10-15 00:00:00+00:00,Friday,324.21,-0.02311076292635894
199,2021-10-18 00:00:00+00:00,Monday,334.84,0.03278739088862159
200,2021-10-19 00:00:00+00:00,Tuesday,333.61,-0.0036733962489545746
201,2021-10-20 00:00:00+00:00,Wednesday,333.01,-0.0017985072389916645
202,2021-10-21 00:00:00+00:00,Thursday,339.57,0.019699108134890952
203,2021-10-22 00:00:00+00:00,Friday,326.54,-0.038372058780221985
204,2021-10-25 00:00:00+00:00,Monday,349.56,0.0704967232192073
205,2021-10-26 00:00:00+00:00,Tuesday,345.74,-0.010928023801350273
206,2021-10-27 00:00:00+00:00,Wednesday,340.88,-0.01405680569213863
207,2021-10-28 00:00:00+00:00,Thursday,347.92,0.020652429007275375
208,2021-10-29 00:00:00+00:00,Friday,345.21,-0.0077891469303289496
209,2021-11-01 00:00:00+00:00,Monday,337.17,-0.023290171200138987
210,2021-11-02 00:00:00+00:00,Tuesday,348.64,0.03401844766734863
211,2021-11-03 00:00:00+00:00,Wednesday,345.92,-0.007801743919228943
212,2021-11-04 00:00:00+00:00,Thursday,284.02,-0.17894310823311754
213,2021-11-05 00:00:00+00:00,Friday,236.99,-0.16558693049785222
214,2021-11-08 00:00:00+00:00,Monday,244.68,0.03244862652432601
215,2021-11-09 00:00:00+00:00,Tuesday,236.85,-0.03200098087297698
216,2021-11-10 00:00:00+00:00,Wednesday,228.96,-0.03331222292590241
217,2021-11-11 00:00:00+00:00,Thursday,225.82,-0.01371418588399731
218,2021-11-12 00:00:00+00:00,Friday,231.19,0.023780001771322334
219,2021-11-15 00:00:00+00:00,Monday,235.07,0.01678273281716325
220,2021-11-16 00:00:00+00:00,Tuesday,234.28,-0.00336070106776698
221,2021-11-17 00:00:00+00:00,Wednesday,242.23,0.03393375448181657
222,2021-11-18 00:00:00+00:00,Thursday,251.41,0.03789786566486408
223,2021-11-19 00:00:00+00:00,Friday,263.78,0.049202497911777554
224,2021-11-22 00:00:00+00:00,Monday,282.69,0.07168852831905381
225,2021-11-23 00:00:00+00:00,Tuesday,276.38,-0.022321270649828473
226,2021-11-24 00:00:00+00:00,Wednesday,273.39,-0.010818438381937967
227,2021-11-26 00:00:00+00:00,Friday,329.63,0.20571344965068228
228,2021-11-29 00:00:00+00:00,Monday,368.51,0.11795042926918065
229,2021-11-30 00:00:00+00:00,Tuesday,352.43,-0.04363517950666196
